ID,Produto,Preco,supabase
7897917000178,deltapil shampoo 100ml contra piolhos e lendias,"R$ 41,31",326
7898100244652,hiper-calD 500+400ui 60 cp - brasterapica,"R$ 33,75",327
7897947600294,LAVITAN C.D.Z.S.E,"R$ 23,31",328
7895143226782,PROPOLIFE 10 COMPRIMIDOS EFERVESCENTES,"R$ 46,49",329
7897947617605,LAVITAN ZMA PERFORMANCE 30 COMPRIMIDOS,"R$ 15,04",330
7898767760007,TDALA NUTRI 60 CÁPSULAS,"R$ 46,52",331
7895143226676,CHORELLA 60 CÁPSULAS,"R$ 23,30",332
7898593050273,KIT HAIRSKIN + DERMUP ( KIT GRAZI MASSAFERA) VEM BRINDE COQUETELEIRA,"R$ 44,72",333
7897930080560,NENÊ CREME 45 GRAMAS,"R$ 19,46",334
7891035528576,DERMODEX PREVENT 7 EM 1 60GRAMAS,"R$ 49,47",335
7898197415706,TOALHA UMEDECIDA CLEAN BABY COM 100 TOALHAS,"R$ 21,32",336
7896006298182,VITASUPRAZ (ALGODÃO DOCE),"R$ 36,98",337
3282779395151,kit protetor solar facial fator 60 e gel de limpeza Darrow,"R$ 23,52",338
7898598276272,creme facil antioxidante com filtro solar (vitamina C) La Belle,"R$ 30,64",339
7898598276289,creme facil antioxidante com filtro solar (Biotina) La Belle,"R$ 49,15",340
7891317034016,vitamina Maq 30 cápsulas,"R$ 35,08",341
7897947601840,Carmed Banana,"R$ 49,28",342
7897947619593,carmed minhoca,"R$ 41,48",343
7897947617476,carmed beijinho,"R$ 36,78",344
7897947619579,carmed amora,"R$ 15,24",345
7897947617506,carmed rosa glitter,"R$ 20,48",346
7897947619586,carmed amora intensa,"R$ 47,02",347
7897947620445,carmed açaí,"R$ 31,74",348
7897947601857,carmed beijos,"R$ 45,50",349
7897042013838,kit Skala Banana e Bacuri,"R$ 38,53",350
7897042019342,kit Skala Uva,"R$ 35,29",351
7897042019335,kit Skala melancia,"R$ 20,50",352
7897042015801,kit Skala mais lisos,"R$ 38,32",353
7897042015429,kit Skala oleo de coco,"R$ 28,21",354
7896714211978,HIDROCLOROTIAZIDA 25MG 30CP NEO QUIMICA,"R$ 38,01",355
7896714208565,LOSARTANA 50MG 30CP COMP NEO QUIMICA,"R$ 28,43",356
7896112126485,METFORMINA 850MG 30CP TEUTO,"R$ 47,30",357
7897595609854,SINVASTATINA 20MG 30CP SANDOZ,"R$ 49,45",358
7897595632623,SINVASTATINA 40MG 30CP NOVARTIS,"R$ 37,33",359
7897595602572,ATENOLOL 25MG 30CPR SANDOZ,"R$ 29,25",360
7896714217093,GLIBENCLAMIDA 5MG 30CP NEO QUIMICA,"R$ 48,64",361
7896112126270,ENALAPRIL 20MG 30CP TEUTO,"R$ 19,74",362
7891058005979,PANTOPRAZOL 40MG 28CPR MEDLEY,"R$ 39,48",363
7896004749624,TADALAFILA 5MG 30 COMP EMS,"R$ 13,50",364
7896523208770,FLUCONAZOL 150MG 2CAPS CIMED,"R$ 40,40",365
7896422511728,ALBENDAZOL 400MG 1 CPR MEDLEY,"R$ 14,62",366
7896004777801,IVERMECTINA 6MG CX 4 COMP GERMED,"R$ 44,89",367
7899095260481,IBUPROFENO 100MG/ML 20ML GEOLAB,"R$ 37,05",368
7898049796540,IBUPROFENO 600MG 20 CP VITAMEDIC,"R$ 20,08",369
7896714214405,NAPROXENO 550MG C/10 CPR NEO QUIMICA,"R$ 49,78",370
7896422520669,SIMETICONA 125MG 10CAPS MDL,"R$ 18,74",371
7899547543773,PARACETAMOL 750MG 10 CP/ PARACETAMOL 500MG 10 CP PRATI -DONADUZZI,"R$ 39,13",372
7896714207551,DIPIRONA 1G 10 CP NEO QUIMICA,"R$ 33,54",373
7896422504454,NEOMICINA + BACITRACINA POMADA 15G MEDLEY,"R$ 27,74",374
7896112154624,"ASMOFEN XPE 0,2MG/ML 120ML","R$ 39,50",375
7899547508086,"CETOTIFENO 0,2MG/ML XPE PL 120ML+CP","R$ 32,51",376
7896004731698,Pioglitazona 15Mg 15Comp,"R$ 29,76",377
7891317455040,DOMPERIX 10MG C/30CP (EUF),"R$ 26,76",378
7898148290840,Atenolol 50Mg 30Caps,"R$ 17,62",379
7896714234236,TENSALIV 10MG C/30CP (NQF),"R$ 27,86",380
7899547511031,METFORMINA LP 500MG 30 CPS,"R$ 13,90",381
7895296449670,AMOXICILINA 500MG 1BLT C/15 CAP (UNIAO),"R$ 23,10",382
7896862924232,NORFLOXACINO 400MG 14 COMPRIMIDOS (MEG),"R$ 44,78",383
7896523210926,GLIMEPIRIDA 2 MG COMP 1 BL X 30,"R$ 41,49",384
7891317003050,DOXAZOSINA 4MG 30CPR,"R$ 22,40",385
7896422504362,OMEPRAZOL 20MG 14CPR,"R$ 24,60",386
7898067950023,LENCO UMD CLIN OFF REFIL C/75,"R$ 35,82",387
7891522351151,FR BUMMIS T.MAGIC CALCA MEGA XXG C/22,"R$ 49,60",388
7891025107897,DANONE APTAMIL PREMIUM 2 LT 800G,"R$ 19,84",389
7896699023788,ASPIRADOR NASAL 2 EM 1 F - LOLLY BABY,"R$ 22,60",390
7896699026512,BICO MAM SIL COLOR BIG R F - LOLLY BABY,"R$ 13,15",391
7896020162643,T XUXINHA GEL FIX BARUAEL 130G,"R$ 13,02",392
7896512911865,GRANADO BEBE SB 90G GLICER ERVA DOCE,"R$ 32,26",393
7898524349278,SALON L SPRAY TDCACHO LIB KIDS 300ML,"R$ 17,80",394
7897217404102,GEL DENT JADEPRO 50G L.NETO T.FRUIT,"R$ 17,14",395
7897217403907,ESCOVA DENTAL JADEFROG 312 MAGIC INFANTIL 2X1,"R$ 48,37",396
7896472520206,ResfeGripe c/20 cápsulas,"R$ 38,21",397
7896006299363,"Bio-C c/ 30 caps Vitamina C, auxiliar do sistema imune","R$ 55,45",398
7896714296074,Dipirona gts 20ml,"R$ 13,32",399
7896523208404,Nevralgex c/30 comp. Analgesico e relaxante muscular.,"R$ 23,95",400
7896112141655,Colírio teuto (para tratamento das irritações oculares),"R$ 44,08",401
7896004755458,"Vitamina Suplevit Mulher c/30 cáps. (cabelo, pele e unhas)","R$ 42,71",402
7896004815077,Vitamina NatusGerin c/50 cáps. (energia e disposição),"R$ 69,61",403
7898148294473,LORATADINA 1MG/ML XPE FR 100ML,"R$ 25,46",404
7899470808253,DIPIRONA GTS 20ML NATULAB,"R$ 29,04",405
7898060131146,BROMEXINA XAR PED 120LML GLOBO,"R$ 31,40",406
742832304740,PARACETAMOL 200MG SOL FR GTS 15ML,"R$ 48,63",407
7899095201620,DESLORATADINA XAR 60ML,"R$ 32,76",408
7897947620391,LAVITAN VIT C CP MAS FR X 60 MELANCIA,"R$ 27,10",409
7500435153072,VICK XAR PED 120ML,"R$ 41,08",410
7896658033094,FLAGASS GTS 10ML,"R$ 34,36",411
7896004780481,HEDERA EXPEC XAR 100ML,"R$ 32,20",412
7896902212190,SORO FISIOLOGICO FARMAX 500ML,"R$ 30,43",413
7897947620506,CARMED GEL DENTAL BEIJOS 70GR,"R$ 14,52",414
7897947620520,CARMED BEIJOS 250ML,"R$ 33,11",415
7891106908214,BEPANTOL BABY CR 30G BAYER,"R$ 23,70",416
7891025107897,APTAMIL 2 PREMIUM 800G DANONE,"R$ 25,45",417
7898996088507,LENCOS MUMU BABY LV120 PG100,"R$ 28,97",418
7891010878016,OLEO J J BABY C/AMENDOAS 200ML,"R$ 43,13",419
7891010027858,SH JJ BABY 750ML,"R$ 33,21",420
73796803285,INALADOR/COMPRESSOR C803 OMRON,"R$ 37,90",421
7896181915638,LOSARTANA POTASSICA 50MG 30CP BIOSINTETICA,"R$ 48,63",422
7897595609854,SINVASTATINA 20MG 30CP SANDOZ,"R$ 41,41",423
7896004719115,DIPIRONA MONOIDRATADA GOTAS 10ML GERMED,"R$ 36,70",424
7896112104582,CITRATO DE SILDENAFILA 50MG 4CP TEUTO,"R$ 48,94",425
7891317127800,TADALAFILA 20MG 4CP EUROFARMA,"R$ 35,91",426
7891317127725,TADALAFILA 5MG 30CP EUROFARMA,"R$ 44,75",427
7896714241319,VALSARTANA 160MG 30CP NEO QUIMICA,"R$ 24,61",428
7896181918691,PANTOPRAZOl SÓDICO 40MG 28CP BIOSINTETICA,"R$ 21,42",429
7896004706368,CLORTALIDONA 25M 60CP EMS,"R$ 32,39",430
7891317445287,LOSARTANA POT. + HIDROCLOROTIAZIDA 50+125MG 60CP EUROFARMA,"R$ 44,28",431
7891317124038,OLMESARTANA + HIDROCLOROTIAZIDA 40+25MG 30CP EUROFARMA,"R$ 25,04",432
7891721202841,LEVOTIROXINA SODICA 88MCG 30CP MERCK,"R$ 38,96",433
7898146823064,"CARVEDILOL 12,5MG 30CP BIOLAB","R$ 49,11",434
7896004728865,ROSUVASTATINA CALCICA 20MG 30CP GERMED,"R$ 44,80",435
7896004727240,CICLOPIROX OLAMINA 10MG/ML 15ML GERMED,"R$ 45,36",436
7896181907633,MONONITRATO DE ISOSSORBIDA 20MG 0CP BIOSINTETICA,"R$ 49,66",437
7896004723020,ÁCIDO TRANEXAMICO 250MG 12CP EMS,"R$ 46,96",438
7891317021948,"DROSPIRENONA 3MG + ETINILESTRADIOL 0,03MG 21CP EUROFARMA","R$ 27,73",439
7891317002688,ACEBROFILINA 25 MG/5ML EUROFARMA,"R$ 31,22",440
7891317002695,ACEBROFILINA 50 MG/5ML EUROFARMA,"R$ 32,84",441
7896422504454,SULFATO DE NEOMICINA +BAC 15G POM (medley ),"R$ 24,16",442
7896006214717,"OMEPRAZOL,20 MG 56 CPS (união quimica )","R$ 29,37",443
7891058002602,DIPIRONA MONOIDRATADA 1G 10 CPS (medley),"R$ 30,47",444
7896006281764,"PARACETAMOL,750MG 20 MG CPR (união quimica)","R$ 22,89",445
7896004775128,NAPROXENO SODICO 550MG 10 CPR REV (GERMED),"R$ 49,84",446
7896422519830,"IBUPROFENO,100MG/ML 20 ML (MEDLEY)","R$ 17,99",447
7896004784342,CLORIDRATO DE FEXOFENADINA 120MG 10CPS REV,"R$ 31,94",448
7898639690975,INALADOR COMPRESSOR G-TECH,"R$ 32,13",449
7897947620179,JOAO E MARIA XAMPU BABY GLIC FR 400ML,"R$ 38,87",450
7896115700408,TALCO TRA LA LA BABY 160G HIDRATA,"R$ 21,42",451
7896075760603,CORTADOR DE UNHASUNHEX BABY - MIX,"R$ 19,81",452
7896093013507,COL SEIVA ALFAZEMA ORIGINAL 118ML,"R$ 23,44",453
7896714224688,NISTATINA+OXIDO ZINCO POM 60G GEN NEO,"R$ 24,63",454
7898050663824,CR.MULTIF.GRIFFUS PEPPA S/EMBARACO,"R$ 43,34",455
7898050663817,SH.GRIFFUS PEPPA S/EMBARACO,"R$ 43,70",456
7898050663930,SH.GRIFFUS GEORGE/PEPPA CAB E CORPO,"R$ 38,13",457
7898050663947,CR.MULTIF.GRIFFUS GEORGE/PEPPA S/EMBAR.,"R$ 38,97",458
9001616203572,ESC DENTAL BABYS BRUSH +6M MAM AZUL,"R$ 26,67",459
9001616203589,ESC DENTAL BABYS BRUSH +6M MAM ROSA,"R$ 34,96",460
7898639690418,TERMOMETRO DIGITAL G-TECH BRANCO,"R$ 22,05",461
7896699019989,TIRA LEITE LOLLY 1und,"R$ 17,31",462
7506339394603,ABS ALWAYS 8UND PINK C/A NOT,"R$ 13,77",463
7891000062722,NESTOGENO 1 F.I 800G,"R$ 13,94",464
7898966448409,TOALHA BEBELIMPINHO PREM C\ 140,"R$ 42,35",465
618231034451,SUPLAVITTA PREMIUM SUPER HAIR CABELOS E UNHAS c/60caps,"R$ 43,78",466
7891800807998,FRAL SHORTS PIQUITUCHO JUMBINHO XG C/14 (CREME),"R$ 24,17",467
7899884219300,AMPOLA PACK SH+COND MICELAR ACQUA SHIN 300ML,"R$ 21,41",468
7896523201801,cetoconazol shampoo anticaspa 20mg/ml 100ml,"R$ 23,52",469
7896004770895,alexofedrin pediátrico 6mg/ml 60ml,"R$ 41,87",470
7896004812168,expec xarope 120ml,"R$ 33,77",471
7891106006507,flanax 550mg c/10 comprimidos,"R$ 39,09",472
7891106912785,claritin 10mg c/6 comprimidos,"R$ 14,36",473
7897947601147,lavitan melatonina c/90 comprimidos,"R$ 37,69",474
4015630064076,accu-check c/50 tiras,"R$ 49,48",475
7896523200576,cimegripe c/20 cápsulas,"R$ 31,28",476
7897947616271,aceviton imunidade 1g c/10 comprimidos efervescente,"R$ 31,26",477
7898495604673,Aspargil C c/16 comprimidos efervescente,"R$ 25,50",478
7896862994082,fluiar 600mg c/16 envelopes,"R$ 23,85",479
4005900705143,desodorante aerosol nívea 200ml embalagem economica,"R$ 33,97",480
7896094912779,adoçante zero cal kit c/2,"R$ 25,67",481
7908785476825,Kit elseve shampoo 375ml + condicionador 170ml,"R$ 46,52",482
7891150044616,sabonete dove original 90g kit c/6,"R$ 48,55",483
7890557722240,sandalhas havaianas top,"R$ 14,72",484
7898941911027,sustagem asulto 400g,"R$ 46,86",485
7896012880197,bigfral dermaPlus,"R$ 42,37",486
7896007547210,fralda geriátrica plenitud plus c/16,"R$ 29,83",487
7896301802923,papel higiênico cotton c/12 rolos de 30mts,"R$ 47,50",488
7896061990816,fralda looney loopig hiper,"R$ 32,51",489
47400179240,CARGA GILL MACH3 2UN,"R$ 39,25",490
7500435169486,CARGA GILL MACH3 4UN,"R$ 22,48",491
7896523200576,CIMEGRIPE 20CAP,"R$ 16,10",492
7891033535057,COND SIAGE LIS INT 200ML,"R$ 31,82",493
7897230302836,CR ANASOL AA CREAM NOT 40G,"R$ 32,14",494
7891024134702,CR DENT COLGATE MAX PR ANT 90G,"R$ 36,18",495
7897230303208,CR FAC ANASOL NOT ANTIR 75G,"R$ 45,25",496
7899852020211,CR FAC VULT ANTIS 7X1 100G,"R$ 44,66",497
7899852020204,CR FAC VULT NUT 7X1 100G,"R$ 46,39",498
78906617,CR NIVEA LT 56G,"R$ 30,12",499
7891033535040,SH SIAGE LIS INT 250ML,"R$ 33,16",500
7898702040799,5 MAGNESIO 500MG 60CAP,"R$ 14,33",501
7896023714467,BETA CAROTENO 6.000UI 60CAP,"R$ 29,97",502
7898700411706,ENERGRIP C 1G 10CP EFERV,"R$ 12,93",503
7898700411713,ENERGRIP C 1G 30CP EFERV,"R$ 44,90",504
7897947617513,KIT LAVITAN ENER FI ME 20CP,"R$ 49,39",505
7897947606500,LAVITAN A-Z MULHER 60CP REV,"R$ 26,19",506
7897947607705,LAVITAN CALCIO+D 60CP,"R$ 38,06",507
7897947615090,LAVITAN CRANBERRY 30CAP,"R$ 49,36",508
7897947617476,HIDR LABIAL CARMED BEIJINHO,"R$ 43,59",509
7897947617506,HIDR LABIAL CARMED BFF,"R$ 28,15",510
7896110011202,FRALDA PERSONAL BABY HIPER,"R$ 24,72",511
7898994747581,TOALHA BEBE LIMPINHO C/ 45 UND,"R$ 32,95",512
4015630064076,TIRAS ACCU-CHEK ACTIVE C/50 UND,"R$ 16,19",513
3282770153507,ACTINE SAB LIQ 400ML,"R$ 27,75",514
7896094915107,BENEGRIP C/ 12 COMP,"R$ 47,84",515
7896007542864,ABSORVENTE INTERNO INTIMUS GEL C/ 16 UN,"R$ 42,05",516
42277217,CREME NIVEA LATA 29G,"R$ 40,73",517
7506306241183,DESODORANTE DOVE AERO 150ML,"R$ 35,69",518
7898961258300,LENCO UMED FREE WIPES,"R$ 36,86",519
7898158690401,PEDIDERM SHAMPOO 100ML,"R$ 21,78",520
7899706244121,SHAM ELSEVE 200ML PURE HIALURO,"R$ 47,42",521
7899706244084,COND ELSEVE PURE HIALURO 200ML,"R$ 21,65",522
7898719041833,LIP'SMILE MENTOS 10G RED FRUIT,"R$ 30,83",523
7891035911729,REPELENTE REPELEX LOCAO 200ML,"R$ 29,87",524
7896104991428,FRALDA LOVECARE SPLASH P/M 10,"R$ 37,89",525
7896104992142,FRALDA MILI GIGA XG 68,"R$ 25,84",526
7891000062661,NINHO FASES 1+ PREBIO 800G,"R$ 28,02",527
7896104991978,LENCO UMED LOVE CARE 50 UN,"R$ 22,76",528
7899547543766,PARACETAMOL 750MG 20CPS PRATI,"R$ 29,19",529
7896181909880,CARVEDILOL 25MG 30CPR,"R$ 25,02",530
7896714231143,NEOSORO ADT SOL NASAL 30ML NEOQUIMICA,"R$ 48,59",531
4005808309436,LOCAO HIDRATANTE NIVEA MILK EXTRA SECA 200ML,"R$ 31,33",532
7897947606500,LAVITAN AZ +MULHER 60CPS,"R$ 49,31",533
7896181918424,PANTOPRAZOL 20MG 28CPR BIOSINTETICA,"R$ 13,97",534
7896422506625,PANTOPRAZOL 40MG 28CPR MEDLEY,"R$ 40,15",535
7896006229971,BIO C 1GR VITAMINA C EFERVENSTENTE COM 30 CPR UNIAO QUIMICA,"R$ 48,34",536
7898157613708,SAB INTIMO CIA. DA NATUREZA 210ML LV2PG1 FRESH,"R$ 20,98",537
4015630064076,ACCU-CHEK ACTIVE 50 TIRAS,"R$ 46,26",538
7896064490887,TOALHA UMEDECIDA HUPPY BABY WIPES 120UNDS,"R$ 13,54",539
7894916142632,ACETILCISTEINA 600MG 16ENV 5GR LEGRAND,"R$ 41,15",540
7896422528627,ROSUVASTATINA CALCICA 20MG 30CPR MEDLEY,"R$ 19,34",541
7896112114185,LOSARTANA POTASSICA 50MG 30CPR TEUTO,"R$ 14,19",542
7896004749624,TADALAFILA 5MG 30CPR EMS,"R$ 30,54",543
7896112136675,SIMETICONA 125MG 10CPS TEUTO,"R$ 46,29",544
7896523216478,PASTILHA CIFLOGEX MEL-LIMAO 12UN,"R$ 21,67",545
7898927111274,COCYNTAL 10 FLACONETES,"R$ 21,94",546
7898927111014,SEDATIF PC 60CPR,"R$ 32,20",547
7898610373156,KIT HASKELL MURUMURU SH.300ML+COND.300ML,"R$ 22,08",548
7898610373682,KIT HASKELL MANDIOCA SH.300ML+COND.300ML,"R$ 35,65",549
7896013544197,TIN.MAX.KIT PRATICO (exceto cores especiais),"R$ 26,36",550
7898656391565,FR.MAMY POKO CALÇA SUPER PROTEÇÃO XG C/24,"R$ 20,01",551
7898633380100,LENCO UMED.BEBE LOVE C/100,"R$ 27,35",552
7891000112946,LEITE NINHO 1+ 800G,"R$ 15,98",553
7908785461555,SERUM CAPILAR ELSEVE LISO DOS SONHOS LEAVE-IN 100ML,"R$ 20,77",554
7899026478909,OLEO CAPILAR ELSEVE EXTRAORDINARIO 100ML,"R$ 39,98",555
7891150095540,OLEO CAP. DOVE SERUM BIFASICO BOND INTENSE REPAIR 110ML,"R$ 25,60",556
7908324406726,OLEO CAPILAR OX NUTRE 120ML,"R$ 37,12",557
4005808315697,HIDR.NIVEA MILK EXTRA SECA 400ML,"R$ 38,10",558
7897930062603,ESSENCEVIT MULHER CX 30 COMP,"R$ 136,13",559
7897930062641,ESSENCEVIT SELENIUS CX 30 COMP,"R$ 56,95",560
7897930001572,ESSENCE 50+ 60CPRS,"R$ 42,23",561
7897930062580,ESSENCE VITAMINA C 30CP MASTIGÁVEIS SABOR LARANJA,"R$ 58,23",562
7897930001671,ESSENCE SUPLEMENTO KIDS TUTTI FRUTTI 250ML,"R$ 39,33",563
7897930082052,ESSENCE BABY POMADA 45G,"R$ 39,43",564
7500435180283,LENCO UMED PAMPERS CAMOMILA 48 UNID,"R$ 28,59",565
17891010010697,SH JOHNSONS BABY 200ML,"R$ 40,18",566
7891010256043,LISTERINE MELANCIA E HORTELA 250 ML,"R$ 47,95",567
7898711711796,ESCOVA DENTAL ESSENCIAL PLUS MEDIA 1UN,"R$ 28,85",568
7896009498312,KIT COREGA PO FIXADOR LEVE 3 GANHE 20% DESCONTO,"R$ 30,40",569
7891317024383,SABONETE INTIMO OAZ PH EQUILIBRADO 300ML,"R$ 35,00",570
7896094927025,BUSCOFEM HOT C/1 ADESIVO,"R$ 40,54",571
7896112160298,IBUPRIL 400MG CX 10 CPS GEL,"R$ 71,01",572
7509546677958,SAB LIQ PROTEX CREAM 650ML,"R$ 38,16",573
7896112154624,"ASMOFEN XPE 0,2MG/ML 120ML","R$ 41,05",574
7899547508086,"CETOTIFENO 0,2MG/ML XPE PL 120ML+CP","R$ 46,15",575
7896004731698,Pioglitazona 15Mg 15Comp,"R$ 28,59",576
7891317455040,DOMPERIX 10MG C/30CP (EUF),"R$ 35,59",577
7898148290840,Atenolol 50Mg 30Caps,"R$ 17,45",578
7896714234236,TENSALIV 10MG C/30CP (NQF),"R$ 27,58",579
7899547511031,METFORMINA LP 500MG 30 CPS,"R$ 38,05",580
7895296449670,AMOXICILINA 500MG 1BLT C/15 CAP (UNIAO),"R$ 41,24",581
7896862924232,NORFLOXACINO 400MG 14 COMPRIMIDOS (MEG),"R$ 28,42",582
7896523210926,GLIMEPIRIDA 2 MG COMP 1 BL X 30,"R$ 29,93",583
7891317003050,DOXAZOSINA 4MG 30CPR,"R$ 16,73",584
7896422504362,OMEPRAZOL 20MG 14CPR,"R$ 29,42",585
7891000071625,Leite Nan Comfor 1 800g,"R$ 40,21",586
7891000079515,Leite Nan Comfor 2 800g,"R$ 37,95",587
7891000097649,Leite Nanlac comfor 3 800g,"R$ 39,90",588
7891000398418,Ninho Adulto 700g (poucas unidades),"R$ 27,20",589
7891000399866,Ninho Forti+ 350g sache,"R$ 41,83",590
630941472958,Toalha umedecidas Bella Baby 140 unid.,"R$ 43,75",591
4005808309436,Loção Hidratante Nivea Milk 200ml,"R$ 37,02",592
4005808310999,Loção Hidratante Nivea 5 em 1 200ml,"R$ 24,03",593
7891522351144,"Fralda Calça Bummis M, G, EG","R$ 29,92",594
7896061997136,"Fralda Calça BabySec M, G, XG, XXG","R$ 21,82",595
7891317024529,Protetor 2 em 1 oaz,"R$ 26,24",596
7896422519229,NISTATINA+OXIDO DE ZINCO POM 60G (G) MEDLEY,"R$ 14,38",597
7898966448409,TOALHA UMED BEBE LIMP PREMIUM 140UN,"R$ 38,01",598
7506306241176,DES DOVE AERO FEM INVISIBLE DRY 150ML,"R$ 31,91",599
4005900004956,HID NIVEA MILK SOFT PELE SECA 400ML,"R$ 48,33",600
7898639690982,NEBULIZADOR INALADOR G TECH COMPACT DC2,"R$ 45,65",601
7891150093263,KIT DOVE RECONSTRUCAO+QUERATINA SH+COND 350+175ML,"R$ 25,29",602
7506306241183,DES DOVE AERO ORIGINAL 150ML,"R$ 31,52",603
7898031310228,SORO FISIOLOGICO 500ML PHA,"R$ 33,90",604
7899838891675,"UMIDIFICADOR AR MULTILASER ULTRAS FISHER PRICE 2,2L/MULT","R$ 43,75",605
7896311708314,CREATINA INTEGRALMEDICA HARDCORE 300G,"R$ 22,43",606
7898942890185,OMEGA 3 1000MG 120CAPS AROMA,"R$ 22,19",607
7898942890512,VITASHOW VITAMINA B12 DOSE MAXIMA 60 CAPS,"R$ 64,82",608
7898636640218,CENTRO MAIS AZ COM 60,"R$ 15,56",609
7898636644889,CENTRO+FLEX DERMO - ACIDO HIALURONICO 60 CAPS,"R$ 41,04",610
7908020504382,VITERGYL C 1G 30CPR,"R$ 35,95",611
75076702,DOVE DEO STI SPORT 45G.,"R$ 30,09",612
75076719,DOVE DEO STI INVISIBLE DRY 45G.,"R$ 14,37",613
7500435129374,DES SECRET STICK GEL COTTON 45G,"R$ 30,48",614
7896112136675,SIMETICONA 125MG CX 10 CPS GEL TEUTO - LEVE 4 PAGUE 3,"R$ 198,43",615
7896714226705,SILDENAFILA 50MG CX 4 COMP REV NEO QUIMICA - LEVE 4 PAGUE 3,"R$ 29,12",616
7896862993535,PARACETAMOL 750MG CX 20 COMP MEDQUIMICA - LEVE 4 PAGUE 3,"R$ 31,52",617
7896714208565,LOSARTANA 50MG CX 30 COMP REV NEO QUIMICA - LEVE 4 PAGUE 3,"R$ 40,31",618
7896862918583,HIDROCLOROTIAZIDA 25MG CX 30 COMP MEDQUIMICA - LEVE 4 PAGUE 3,"R$ 30,74",619
7896862923273,PANTOPRAZOL 40MG CX 30 COMP REV MEDQUIMICA - LEVE 4 PAGUE 3,"R$ 41,63",620
7894916146104,ROSUVASTATINA 10MG CX 30 COMP REV LEGRAND - LEVE 4 PAGUE 3,"R$ 55,54",621
7894916146012,ROSUVASTATINA 20MG CX 30 COMP REV LEGRAND - LEVE 4 PAGUE 3,"R$ 123,77",622
7895296216050,ENALAPRIL 20MG CX 30 COMP NOVA QUIMICA - LEVE 4 PAGUE 3,"R$ 45,97",623
7895296216036,ENALAPRIL 10MG CX 30 COMP NOVA QUIMICA - LEVE 4 PAGUE 3,"R$ 47,58",624
7898145641072,RENOFORCE XAROPE EXPECTO 150ML INFANTIL,"R$ 24,59",625
7896714224688,NISTATINA+OXIDO DE ZINCO 100MUI9+200MG POM BG 60G NEO QUIMICA,"R$ 41,08",626
7896018704848,LENÇO UMEDECIDO HUGGIES TRIPLA PROTEÇÃO PCT 88UND COM 10% DE DESCONTO,"R$ 25,45",627
7896061996610,"FRALDA BABYSEC GALINHA PINTADINHA ULTRASEC HIPER (M-725, G-64, XG-60, XXG-48)","R$ 14,55",628
7896061995910,"FRALDA BABYSEC GALINHA PINTADINHA ULTRASEC MEGA (P-42, M-38, G-32, XG-30, XXG-28)","R$ 39,19",629
7899095260481,IBUPROFENO 100MG/ML SUS OR FR GTS 20ML GEOLAB,"R$ 45,32",630
7891000097649,LEITE NANLAC COMFOR 1A3ANOS 800G,"R$ 39,07",631
7891000071625,LEITE NAN COMFOR 0A6MESES 800G,"R$ 36,31",632
7891000079515,LEITE NAN COMFOR 6A12MESES 800G,"R$ 30,02",633
7891000109908,LEITE NINHO ZERO LACTOSE 380G,"R$ 17,19",634
7897042016303,KIT SH+COND SKALINHA BEBÊ (GLICERINADO OU SALVIA),"R$ 25,52",635
7894916144209,ATENOLOL 25MG C/30 COMPRIMIDOS,"R$ 17,25",636
7896004731322,CARVEDILOL 25MG C/30 COMPRIMIDOS,"R$ 48,14",637
7891317452964,DOXAZOSINA 2MG C/30 COMPRIMIDOS,"R$ 44,84",638
7896004711218,GLIMEPIRIDA 1MG C/30 COMPRIMIDOS,"R$ 40,18",639
7891317451035,"ATENOLOL+CLORTALIDONA 50+12,5MG C/30 COMPRIMIDOS","R$ 22,98",640
7896714205779,HIDROCLOROTIAZIDA 50MG C/20 COMPRIMIDOS,"R$ 36,25",641
7896112133902,SULFATO DE NEOMICINA+BACITRACINA POM 50G TEUTO,"R$ 33,58",642
7895296284042,NISTATINA+OXIDO DE ZINCO POM 60G NOVA QUIMICA,"R$ 28,04",643
7896422506243,DIPIRONA SOL ORAL 100ML MEDLEY,"R$ 26,56",644
7896658048371,"DROPROPIZINA 1,5MG XPE PED 120ML BIOS","R$ 28,92",645
7896714290492,PANTOPRAZOL SODICO 40mg cx 28 comp,"R$ 78,03",646
7896714203645,MAL DE DEXCLORFENIRAMINA XPE 120ML NEO QUIMICA,"R$ 38,72",647
7896714209647,NITRATO MICONAZOL 20MG SOL 3ML NEO QUIMICA,"R$ 22,52",648
7896422505079,FLUCONAZOL 150MG C/2 COMP MEDLEY,"R$ 48,85",649
7896422516877,ACIDO MEFENAMICO 500MG C/12 COMP MEDLEY,"R$ 26,44",650
7896004708539,LOSARTANA POTASSICA 50MG C/30 COMP GERMED,"R$ 27,68",651
7897595602572,ATENOLOL 25MG C/30 COMP SANDOZ,"R$ 29,74",652
7896523215235,SINVASTATINA 20MG C/30 COMP CIMED,"R$ 29,38",653
7896181926238,TADALAFILA 20MG C/4 COMP BIOSINTETICA,"R$ 26,43",654
7896523212685,NIMESULIDA 100MG C/12 COMP CIMED,"R$ 42,80",655
7896112149460,BESILATO ANLODIPINO 5MG C/30 COMP TEUTO,"R$ 16,09",656
7895296445863,DIPIRONA 500MG C/10 COMP NOVA QUIMICA,"R$ 44,39",657
8429420197985,ISDIN FUSION WATER OC FPS60 S/COR 50ML,"R$ 35,24",658
